video_id,author,text,published_at,like_count,clean_text,sentiment
IKFox3iurbM,@persisserwaa3031,Best performance was from mr drew,2021-06-27T11:50:13Z,12,best performance mr drew,positive
IKFox3iurbM,@ritaboakye8879,Diana Hamilton ❤️,2021-06-27T11:49:40Z,7,diana hamilton,neutral
IKFox3iurbM,@jamescobbinah398,DREW was well prepared,2021-06-27T11:43:59Z,19,drew well prepared,positive
IKFox3iurbM,@jayneopare8782,Efya & Mr Drew's performance was really 😘❤️❤️😻,2021-06-27T11:21:51Z,19,efya mr drews performance really,neutral
IKFox3iurbM,@efyabemah4907,Nice performance from Eno Barony❤️,2021-06-27T11:13:08Z,10,nice performance eno barony,positive
IKFox3iurbM,@evelynboafowaah9060,I miss ebony,2021-06-27T11:08:16Z,10,miss ebony,negative
IKFox3iurbM,@cyanfiifi,"You ppl didn't clean the stage, what, why??",2021-06-27T10:48:01Z,1,ppl didnt clean stage,negative
IKFox3iurbM,@nanaboakyestoloz7292,His name and everything about him define rap. Strong Gee on the 🎤 mic,2021-06-27T10:39:00Z,10,name everything define rap strong gee mic,positive
IKFox3iurbM,@nanaboakyestoloz7292,"So why you guys treating STRONG MAN like that, still  that boy is our best rapper.",2021-06-27T10:37:22Z,9,guys treating strong man like still boy best rapper,positive
IKFox3iurbM,@neurosyd9985,ok so finally patapaa won the artiste of the year,2021-06-27T10:13:59Z,5,ok finally patapaa artiste year,positive
IKFox3iurbM,@lowkeystudiosafrica,Listen to Eno’s verses carefully. It’s very deep🤍,2021-06-27T09:53:01Z,25,listen enos verses carefully deep,positive
IKFox3iurbM,@comfortafalenu1213,Giovanni is such a vibe🤣🤣😂😂,2021-06-27T09:43:17Z,10,giovanni vibe,neutral
IKFox3iurbM,@clementatra3425,Rockstar Kuame eugene performance was 🔥,2021-06-27T09:14:20Z,9,rockstar kuame eugene performance,neutral
IKFox3iurbM,@queenzyabelema9993,Well deserved ma ❤️❤️❤️❤️,2021-06-27T08:57:57Z,6,well deserved,positive
IKFox3iurbM,@clementatra3425,"Best Performance from Kurlx song, kofi kinata, King Sark for the Legend CASTRO. Thank y'all for that honor i really appreciate it... LEGEND DON'T DIE. Love for CASTRO ❤️",2021-06-27T08:30:03Z,15,best performance kurlx song kofi kinata king sark legend castro thank yall honor really appreciate legend dont die love castro,positive
IKFox3iurbM,@beatriceacheampong7419,Efya❤️❤️❤️❤️,2021-06-27T08:17:56Z,5,efya,neutral
IKFox3iurbM,@EmmanuelLeslieAddae,congratulations Diana Hamilton,2021-06-27T07:43:12Z,7,congratulations diana hamilton,positive
IKFox3iurbM,@miriammiezan9740,I felt it when Castro song was been performed i don't know weather i should say rest in peace or we are expecting you to come back,2021-06-27T07:21:19Z,13,felt castro song performed dont know weather say rest peace expecting come back,positive
IKFox3iurbM,@nanaamaasare8847,Giovani is the lit here..Giovani to the world,2021-06-27T07:14:53Z,11,giovani lit heregiovani world,neutral
IKFox3iurbM,@edwardofori1672,Kwaw kese said the winners are meanwhile the winner is one not more ....kwaw kese abon 😆 😆,2021-06-27T07:01:54Z,2,kwaw kese said winners meanwhile winner one kwaw kese abon,positive
IKFox3iurbM,@sandra8345,Efya to the world ❤💋💖💫,2021-06-27T06:50:55Z,4,efya world,neutral
IKFox3iurbM,@galianouno3283,Yooooooo kwesi Arthur n Joey boy❤️😘😍,2021-06-27T06:42:25Z,3,yooooooo kwesi arthur n joey boy,neutral
IKFox3iurbM,@galianouno3283,Joey boy😘😘😍😍😍😍😍,2021-06-27T06:38:38Z,1,joey boy,neutral
IKFox3iurbM,@robbiekimmich4427,VGMA without the masters tweeeaaa!!!,2021-06-27T06:31:54Z,8,vgma without masters tweeeaaa,neutral
IKFox3iurbM,@crabwhacka9135,Nice performance from Eno🔥🔥🇺🇸,2021-06-27T06:30:53Z,16,nice performance eno,positive
IKFox3iurbM,@essdoug,"Sika is just gorgeous… ❤️❤️❤️❤️❤️❤️❤️ the best host , so much energy",2021-06-27T05:40:53Z,12,sika gorgeous best host much energy,positive
IKFox3iurbM,@lucyboakye505,Kumerica 🔥🔥🔥🔥🔥🔥🔥🔥,2021-06-27T05:24:12Z,9,kumerica,neutral
IKFox3iurbM,@lawrencekwarteng4876,Is this program fashion show or musicals? Too much interview make it boring. Next time incorporate the interview with music if it is musical program.,2021-06-27T05:18:36Z,7,program fashion show musicals much interview make boring next time incorporate interview music musical program,negative
IKFox3iurbM,@Dee_Tutu,Eno got me in tears 😭,2021-06-27T05:11:27Z,12,eno got tears,negative
IKFox3iurbM,@Nana_amatiwaah,Woowwww Mr Drew❤️❤️❤️,2021-06-27T05:00:24Z,13,woo mr drew,positive
IKFox3iurbM,@dubaiborga6729,https://youtu.be/YJvFe6XyoDc,2021-06-27T04:55:20Z,0,,neutral
IKFox3iurbM,@fynndjabaah3679,"VGMA IS Wack, ARTISTE OF THE YEAR DIANA PAA, HOW ?? YES HER SONG IS POPULAR BUT ITS A NO NO",2021-06-27T04:45:08Z,7,vgma wack artiste year diana paa yes song popular,positive
IKFox3iurbM,@Nana_amatiwaah,Giovanniiiiiii❤️❤️❤️❤️💃🏻,2021-06-27T04:42:11Z,7,giovanniiiiiii,neutral
IKFox3iurbM,@Nana_amatiwaah,Who is here too because of Berla Mundi?❤️❤️❤️❤️😚😚😚😚😚😚,2021-06-27T04:40:01Z,32,berla mundi,neutral
IKFox3iurbM,@Nana_amatiwaah,Nice collab.... Diana and Joe mettle 🔥🔥🔥❤️,2021-06-27T04:38:26Z,13,nice collab diana joe mettle,positive
IKFox3iurbM,@digitalrandyyoutube,Drew,2021-06-27T03:44:54Z,7,drew,neutral
IKFox3iurbM,@JAKESMENSAH,Stop the nonsense can’t this leaders who luck vision used the tax payers money the spend on this ashawo celebs support and even build a new hospital for the cardio center???,2021-06-27T03:30:31Z,7,stop nonsense cant leaders luck vision used tax payers money spend ashawo celebs support even build new hospital cardio center,negative
IKFox3iurbM,@JAKESMENSAH,So hosting and presenting of awards are purely Accra based right??? What is this??? Are there not any good presenters in the country apart from those in Accra and are there not any renowned celebrity in Kumasi or any part of the country to do this??? What’s this Accra based awards for????,2021-06-27T03:22:57Z,7,hosting presenting awards purely accra based right good presenters country apart accra renowned celebrity kumasi part country whats accra based awards,positive
IKFox3iurbM,@JAKESMENSAH,So are you people trying to tell us Presenters in Kumasi and other parts of the country can’t host this awards program??? You people are making everything seems like if is not Accra is not good. Masa 20 of your banku presenters can’t match the LEGENDARY KWAME ADINKRA. Why this nonsense??? Is Ghana all about Accra??? Banku awards,2021-06-27T03:17:01Z,6,people trying tell us presenters kumasi parts country cant host awards program people making everything seems like accra good masa banku presenters cant match legendary kwame adinkra nonsense ghana accra banku awards,negative
IKFox3iurbM,@gigssysmith2476,"Wow Mr Drew , beautiful performance ❤️❤️ Efya’s performance too was dope… Yaw ToG and crew it’s wow wow 🤩",2021-06-27T03:13:27Z,32,wow mr drew beautiful performance efyas performance dope yaw tog crew wow wow,positive
IKFox3iurbM,@JAKESMENSAH,"Masa you  are a big brand and should support something good with your money and respect us for it is our money we used to buy your products. What’s this ??? This is just some music music bi not an award show. Just wasting my credit kwa. Do you know how I managed to get the network for this ???? And Better respect our legends as Kwakese said and bring back the BIG S’s..... Sark, Stonebwoy and Shatta",2021-06-27T03:07:16Z,6,masa big brand support something good money respect us money used buy products whats music music bi award show wasting credit kwa know managed get network better respect legends kwakese said bring back big ss sark stonebwoy shatta,positive
IKFox3iurbM,@redmatrixx,Amazing performances.,2021-06-27T02:48:01Z,11,amazing performances,positive
IKFox3iurbM,@kwameghana5369,Apostle F.E Antwi will be happy in his grave tonight,2021-06-27T02:35:03Z,0,apostle fe antwi happy grave tonight,positive
IKFox3iurbM,@nanablaze3877,"I now agree wat Bulldog said on United showbiz,, Vgma is like Music! Music !! aah see this noisy kwami eugene songs aaah Ghana hv long way to go  papa ,,,,, chan chan kwan kwan noisy kwa 😭😭",2021-06-27T02:25:37Z,8,agree wat bulldog said united showbiz vgma like music music aah see noisy kwami eugene songs aaah ghana hv long way go papa chan chan kwan kwan noisy kwa,positive
IKFox3iurbM,@tofficadams4759,Hot,2021-06-27T02:20:48Z,2,hot,neutral
fxG6ISdk8ao,@FredBedard-o7u,Damian Rapids,2024-10-06T12:45:58Z,0,damian rapids,neutral
fxG6ISdk8ao,@RebeccaValente-i6x,Feeney Loaf,2024-10-02T19:36:38Z,0,feeney loaf,neutral
fxG6ISdk8ao,@WendellGallihugh-q2j,Torphy Place,2024-09-25T21:54:13Z,0,torphy place,neutral
fxG6ISdk8ao,@ChungContee-u8t,Lindsey Path,2024-09-22T06:41:48Z,0,lindsey path,neutral
fxG6ISdk8ao,@SammieZubek-n8p,D'Amore Bypass,2024-09-20T20:58:50Z,0,damore bypass,neutral
fxG6ISdk8ao,@MilneLee-t5l,Ziemann Creek,2024-09-20T17:59:31Z,0,ziemann creek,neutral
fxG6ISdk8ao,@JosephWilliams-v9x,Allen Michael Thomas Kevin Brown Cynthia,2024-09-20T12:06:39Z,0,allen michael thomas kevin brown cynthia,neutral
fxG6ISdk8ao,@ShadHineline-v2d,Delta Shoal,2024-09-18T17:17:14Z,0,delta shoal,neutral
fxG6ISdk8ao,@FaisalAhonmed-e6z,Robinson Larry Rodriguez Eric Brown David,2024-09-14T17:05:08Z,0,robinson larry rodriguez eric brown david,neutral
fxG6ISdk8ao,@IsraelHaught-j2o,Beaulah Summit,2024-09-04T16:56:14Z,0,beaulah summit,neutral
fxG6ISdk8ao,@SokinaAktar-g8v,Gonzalez Kimberly Lee Kimberly Anderson Brian,2024-09-03T01:12:33Z,0,gonzalez kimberly lee kimberly anderson brian,neutral
fxG6ISdk8ao,@HaywoodViola,Miller Thomas Clark Donna Perez Gary,2024-08-28T21:05:18Z,0,miller thomas clark donna perez gary,neutral
fxG6ISdk8ao,@priscillaokyere5737,When did they do it,2024-04-30T19:31:00Z,0,,neutral
fxG6ISdk8ao,@misslatyfah7252,I miss my Ebony 😭😭😭,2024-03-30T23:04:38Z,0,miss ebony,negative
fxG6ISdk8ao,@graceasante-ds3hn,Blacko kill the performance 💯💯🤴,2023-06-07T12:54:19Z,0,blacko kill performance,negative
fxG6ISdk8ao,@goodallknight7847,Why is the production soo raggedy? There are way too many gaps in time from one part of the show to the other. KPMG should have information available for the hosts as soon as they arrive on stage. SMH,2023-05-29T05:52:55Z,0,production soo raggedy way many gaps time one part show kpmg information available hosts soon arrive stage smh,negative
fxG6ISdk8ao,@obedkwadwokarikari3307,Kingsark ❤ landlord 😊,2023-05-18T01:29:15Z,0,kingsark landlord,neutral
fxG6ISdk8ao,@deaconike4546,Landlord King Sark is on stage.,2023-05-11T12:17:46Z,0,landlord king sark stage,neutral
fxG6ISdk8ao,@GoodVibeZ247,Piesie Esther Really Touched My Heart . ❤❤❤ She's So Humble .,2023-05-10T16:45:53Z,1,piesie esther really touched heart shes humble,neutral
fxG6ISdk8ao,@belindaakuffoaddo3371,Black to the fucking wiase ✌️🎉❤🎉❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2023-05-10T12:18:08Z,0,black fucking wiase,neutral
fxG6ISdk8ao,@XtellaNyarko,lit,2023-05-10T10:09:46Z,0,lit,neutral
fxG6ISdk8ao,@yvonnegyimah4693,I became emotional watching black sheriff 😢❤,2023-05-09T17:31:38Z,1,became emotional watching black sheriff,positive
fxG6ISdk8ao,@dynine-t7r,12335,2023-05-09T11:04:41Z,0,,neutral
fxG6ISdk8ao,@Joycee-b7f,King promise win an award is everything for me 🎉shouts to king promise❤.maddd🎉 performance too💯💡,2023-05-09T03:08:41Z,0,king promise win award everything shouts king promisemaddd performance,positive
fxG6ISdk8ao,@abaakoabaako7033,Gospel to the world 🌎❤🎉❤,2023-05-08T20:53:47Z,5,gospel world,neutral
fxG6ISdk8ao,@reparations9910,NPP HAVE DESTROYED VGMA. THE CROWD WAS HUNGRY & COULD NOT SHOUT. #NanaMustGo,2023-05-08T19:03:12Z,3,npp destroyed vgma crowd hungry could shout nanamustgo,negative
fxG6ISdk8ao,@stevemcqrippz7054,is Ofori Amponsah not the pastor?...ekom paaaa dieee,2023-05-08T15:43:51Z,1,ofori amponsah pastorekom paaaa dieee,neutral
fxG6ISdk8ao,@OuedraogoSalifouIssoufou,Massive to blacko nice performance,2023-05-08T12:25:06Z,4,massive blacko nice performance,positive
fxG6ISdk8ao,@nhyirabakwasi1395,"King is always Kind, RESPECT KING SARK❤❤",2023-05-08T12:14:04Z,3,king always kind respect king sark,positive
fxG6ISdk8ao,@nhyirabakwasi1395,Perfect performance from Offori 👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽😘😘😘😘😘,2023-05-08T11:46:32Z,2,perfect performance offori,positive
fxG6ISdk8ao,@NanaNyarkoOwusu,sarkodie is the best of the performs who performed at the VGMA,2023-05-08T11:29:11Z,5,sarkodie best performs performed vgma,positive
fxG6ISdk8ao,@kobbinabenjamin,DSL next samini!!!,2023-05-08T10:41:46Z,4,dsl next samini,neutral
fxG6ISdk8ao,@jwoww-s6h,The Gospel Artists Performance was everything for me..... Glory be to The Most High God🙏🙏🙏🙏🙏❤❤❤,2023-05-08T09:41:26Z,10,gospel artists performance everything glory high god,positive
fxG6ISdk8ao,@Mav-Sim,Giovanni should have been the host,2023-05-08T05:53:24Z,6,giovanni host,neutral
fxG6ISdk8ao,@Mav-Sim,Bomb awards show,2023-05-08T05:46:51Z,2,bomb awards show,negative
fxG6ISdk8ao,@selinabediako4594,Fanefam😳😳,2023-05-08T05:40:54Z,3,fanefam,neutral
fxG6ISdk8ao,@stevemcqrippz7054,Lasmid need to give refund for that performance 😂😂😂😂,2023-05-08T04:56:52Z,7,lasmid need give refund performance,neutral
fxG6ISdk8ao,@adugideon2308,Sarkodie is indeed the landlord,2023-05-08T02:35:55Z,2,sarkodie indeed landlord,neutral
fxG6ISdk8ao,@missyedna6993,"A very explosive gospel performance  ❤❤❤❤
I loved it",2023-05-08T02:27:32Z,5,explosive gospel performance loved,positive
fxG6ISdk8ao,@aarthurtech33,DSL my best performance 🎭 🔥,2023-05-08T01:42:44Z,4,dsl best performance,positive
fxG6ISdk8ao,@priscy1683,Well deserved Blackooo😍🥰❤️,2023-05-08T01:02:25Z,5,well deserved blackooo,positive
fxG6ISdk8ao,@PapaMonka-ez7qs,Hi,2023-05-08T00:55:05Z,1,hi,neutral
fxG6ISdk8ao,@stephaniefrimpongaboagyewa2307,I really enjoyed DSL performance,2023-05-07T21:02:06Z,3,really enjoyed dsl performance,positive
fxG6ISdk8ao,@ivymensah-sz6tk,Really beautiful rendition from Esther and the rest,2023-05-07T15:19:33Z,4,really beautiful rendition esther rest,positive
fxG6ISdk8ao,@nhyirabakwasi1395,The gospel performance was on unique ❤❤❤❤❤❤,2023-05-07T14:43:56Z,5,gospel performance unique,neutral
fxG6ISdk8ao,@agyeimaxwell.,♥️💎,2023-05-07T13:20:31Z,2,,neutral
fxG6ISdk8ao,@nanaamadelanyo1059,Woa ye meyie colabo with other artists was perfect ....🥰,2023-05-07T12:18:12Z,8,woa ye meyie colabo artists perfect,positive
fxG6ISdk8ao,@I_am-Kyei,"Medikal:     I no be chicken but I go suck seed (succeed).The seed there is referring to life,prosperity,food,moneyetc.Without it,U can't be successful.
Mdk is saying that he doesn't have the materials but yet still he will be successful.
A big motivational line🙏💪",2023-05-07T11:14:43Z,6,medikal chicken go suck seed succeedthe seed referring lifeprosperityfoodmoneyetcwithout itu cant successful mdk saying doesnt materials yet still successful big motivational line,negative
fxG6ISdk8ao,@SteveNewsMedia,3:07:07,2023-05-07T10:56:06Z,1,,neutral
fxG6ISdk8ao,@menkstudio9867,Blacko 🎉🎉❤,2023-05-07T10:54:32Z,5,blacko,neutral
fxG6ISdk8ao,@maryfrimpong4524,Did gyakie win anything please,2023-05-07T10:37:20Z,2,gyakie win anything please,positive
fxG6ISdk8ao,@emmanueltornyenyor5858,Things are getting bigger,2023-05-07T08:19:29Z,2,things getting bigger,neutral
fxG6ISdk8ao,@NaaLove-i1u,Congratulations dear 🎉,2023-05-07T08:10:10Z,2,congratulations dear,positive
fxG6ISdk8ao,@mawunyobuampong-xi2yt,Say this and say it Agine,2023-05-07T07:43:33Z,2,say say agine,neutral
fxG6ISdk8ao,@AdjoaBB,Massive turn Blacko🎉🎉🎉🎉,2023-05-07T04:58:28Z,7,massive turn blacko,neutral
fxG6ISdk8ao,@Kwesi_Abekah,I really love you Vodafone ghana,2023-05-07T03:49:03Z,5,really love vodafone ghana,positive
fxG6ISdk8ao,@miniskirt2442,https://youtu.be/Do1jD79YlsM,2023-05-07T03:25:25Z,0,,neutral
1l-MxhWEABk,@FaisalAhonmed-e6z,Hall Michael Hernandez Barbara Lewis Betty,2024-09-14T16:59:15Z,0,hall michael hernandez barbara lewis betty,neutral
1l-MxhWEABk,@gertrudeagamah8039,My ❤ for tinny is always massive,2024-02-25T17:41:02Z,0,tinny always massive,neutral
1l-MxhWEABk,@godfredacquah1230,Eiii so Shatta Wale no get anything hmm vgma ayoo,2023-05-09T14:45:52Z,0,eiii shatta wale get anything hmm vgma ayoo,neutral
1l-MxhWEABk,@shakurmelody,Congratulations to my Man @kelvynboy,2023-05-07T15:02:37Z,0,congratulations man kelvynboy,positive
1l-MxhWEABk,@norvellyfreshtomboy3773,I have seen some new artists in the industry  and in love with s3fa song,2023-05-07T11:02:49Z,0,seen new artists industry love sfa song,positive
1l-MxhWEABk,@rosinaamoo7890,Akwaboah you really deserved it 🎉,2023-05-07T09:52:30Z,1,akwaboah really deserved,neutral
1l-MxhWEABk,@rosinaamoo7890,Love you mama Mercy❤,2023-05-07T09:50:30Z,0,love mama mercy,positive
1l-MxhWEABk,@keziahansah5161,My fav.female presenter ..Berla and my fav make presenter ..GIO all on the same stage🥳🥳🥳Gio you look amazing,2023-05-07T09:14:38Z,0,favfemale presenter berla fav make presenter gio stagegio look amazing,positive
1l-MxhWEABk,@keziahansah5161,Burla Mundi's first gown was amazing 🥺😍😍😍,2023-05-07T09:13:14Z,0,burla mundis first gown amazing,positive
1l-MxhWEABk,@emmadeevangi4414,Yy al dis blacko effort through DE yr,2023-05-07T02:51:01Z,0,yy al dis blacko effort de yr,neutral
1l-MxhWEABk,@emmadeevangi4414,Blacko was cheated,2023-05-07T02:46:20Z,0,blacko cheated,negative
1l-MxhWEABk,@faustinaarthur6677,Best performance to night obrafour,2023-05-07T02:07:21Z,0,best performance night obrafour,positive
1l-MxhWEABk,@faustinaarthur6677,Black sheriff deserve de artist of year,2023-05-07T01:47:57Z,0,black sheriff deserve de artist year,neutral
1l-MxhWEABk,@AdjorloloDaniel,WOW s3fa❤❤❤❤❤❤ you do all,2023-05-07T00:27:14Z,1,wow sfa,positive
1l-MxhWEABk,@AdjorloloDaniel,If you know you know more power❤❤❤❤,2023-05-07T00:23:36Z,1,know know power,neutral
1l-MxhWEABk,@ivymensah-sz6tk,Joe Mettle really talk so well God bless u❤,2023-05-07T00:10:54Z,0,joe mettle really talk well god bless u,positive
1l-MxhWEABk,@ivymensah-sz6tk,Stone’s performance was so boring,2023-05-06T23:12:56Z,1,stones performance boring,negative
1l-MxhWEABk,@Young.black.gangster,Poor sound. Sometimes the sounds would just go off and stuff. Let’s take things seriously.,2023-05-06T22:27:25Z,0,poor sound sometimes sounds would go stuff lets take things seriously,negative
1l-MxhWEABk,@RosemaryKoomson-me6ng,Fav song 🤔😇😇😇 1 Gad,2023-05-06T22:24:13Z,0,fav song gad,positive
1l-MxhWEABk,@RosemaryKoomson-me6ng,Congratulations mama mercy 🙏🙏 you deserve it,2023-05-06T22:11:24Z,1,congratulations mama mercy deserve,positive
1l-MxhWEABk,@MichaelSarfo-y9p,Much love,2023-05-06T21:55:00Z,0,much love,positive
1l-MxhWEABk,@preciousmens,Today bi today,2023-05-06T21:42:07Z,0,today bi today,neutral
1l-MxhWEABk,@gabrieldan9604,the interviewer please try speak twi small wai. the interviewee some of them can't express themselves ooo,2023-05-06T20:37:46Z,0,interviewer please try speak twi small wai interviewee cant express ooo,positive
1l-MxhWEABk,@Blessmanbuzz,If Dem carry the artist of the year to Blacko Dem steal am,2023-05-06T20:29:40Z,0,dem carry artist year blacko dem steal,negative
1l-MxhWEABk,@torshieregina4908,Eiii today be today 😂😂,2023-05-06T18:45:27Z,1,eiii today today,neutral
1l-MxhWEABk,@joelokine6846,Ah is stonebwoy’s performance not the same as last years ?,2023-05-06T01:18:57Z,0,ah stonebwoys performance last years,neutral
1l-MxhWEABk,@tankodjamal,"Political award hmmmm.
I'm not surprised of the way Ghanaians are really ignoring this particular show.  They ain't doing things fear",2023-05-05T22:21:13Z,0,political award hmmmm im surprised way ghanaians really ignoring particular show aint things fear,positive
1l-MxhWEABk,@nasgh7974,when is the VGMA coming on,2023-04-16T01:29:47Z,0,vgma coming,neutral
1l-MxhWEABk,@kpodojulius6251,So an amazing performance❤,2023-04-16T00:37:17Z,4,amazing performance,positive
1l-MxhWEABk,@Linsonstudio,Oh so sad when I can hear from the control room. I think next time the sound should be more better and controlled well from interactions. All the same good work,2023-04-11T16:17:19Z,0,oh sad hear control room think next time sound better controlled well interactions good work,positive
1l-MxhWEABk,@sophiaowusu3403,VGMA 2023 live,2023-03-24T19:39:23Z,0,vgma live,neutral
1l-MxhWEABk,@oseifrimpong4066,"This is wack from VGMA's Tinny's mike is even breaking on the line
Tweaaa... Even the microphones of our street hawkers who sell kooko aduro won't even do that",2023-02-27T19:10:45Z,0,wack vgmas tinnys mike even breaking line tweaaa even microphones street hawkers sell kooko aduro wont even,neutral
1l-MxhWEABk,@lovisamauli7281,Ohemaa mercy to the world ❤️❤️,2022-12-01T01:31:40Z,2,ohemaa mercy world,positive
1l-MxhWEABk,@kojoansah5660,I came here after watching the Global citizen festival …. This looks a church service eiii,2022-09-27T21:19:51Z,3,came watching global citizen festival looks church service eiii,positive
1l-MxhWEABk,@yvonnekamasah2008,fameye is the realest gee in our industry,2022-09-26T00:34:48Z,0,fameye realest gee industry,neutral
1l-MxhWEABk,@sirenixcruz,Berla Mundi ❤💛,2022-07-05T02:21:04Z,2,berla mundi,neutral
1l-MxhWEABk,@salomeyadjei6360,Stop one way mounting of stage,2022-06-29T17:58:29Z,1,stop one way mounting stage,negative
1l-MxhWEABk,@agyemankwasi7470,I love it,2022-06-12T05:41:07Z,0,love,positive
1l-MxhWEABk,@rythadelali6652,"Oooo my ,CAMIDOH is good",2022-05-27T01:20:01Z,1,oooo camidoh good,positive
1l-MxhWEABk,@solomonofosu7638,It was like obrafour was struggling with his breath anyways i stand to be corrected,2022-05-15T23:09:52Z,2,like obrafour struggling breath anyways stand corrected,negative
1l-MxhWEABk,@sterizopais2945,VGMA without shatta wale's boring.Let's hope for better next time😊,2022-05-15T11:04:27Z,0,vgma without shatta wales boringlets hope better next time,positive
1l-MxhWEABk,@suzanaswift1016,Music industry 🔥 🔥,2022-05-15T02:53:20Z,0,music industry,neutral
1l-MxhWEABk,@tphotoshop,https://youtu.be/r3J7BdESDAA,2022-05-14T10:31:51Z,0,,neutral
1l-MxhWEABk,@samqfal2148,"As a drummer  the rendition of ""obia"" wasnt what i expected",2022-05-12T14:52:09Z,6,drummer rendition obia wasnt expected,neutral
1l-MxhWEABk,@maameesi8939,Eiiiiiii......sound oo,2022-05-11T00:29:39Z,1,eiiiiiiisound oo,neutral
1l-MxhWEABk,@djprince4404,Lovely performance from cina soul and Akwaboah. Well done. VGMA please next time work on your sound.,2022-05-10T09:53:50Z,2,lovely performance cina soul akwaboah well done vgma please next time work sound,positive
1l-MxhWEABk,@djprince4404,Well deserved kidi👏👏👏👏,2022-05-10T09:09:20Z,4,well deserved kidi,positive
1l-MxhWEABk,@capello_evra,VGMA without Shatta Wale is boring anyways Congratulations to Blacko 🎉,2022-05-10T01:25:46Z,2,vgma without shatta wale boring anyways congratulations blacko,positive
1l-MxhWEABk,@Lilgraft,"😂😂🤣 stonebwoy is crazy i heard him saying he intentionally pull that shit out 
Is the faces of dem folks for me",2022-05-09T21:01:24Z,1,stonebwoy crazy heard saying intentionally pull shit faces dem folks,negative
1l-MxhWEABk,@bigvic946,The VGMA Is doing favoritism.... No song was popular than Second Sermon last year,2022-05-09T19:47:59Z,4,vgma favoritism song popular second sermon last year,positive
1l-MxhWEABk,@zenithfarouk4300,Kidi”let’s go”🔥🔥,2022-05-09T16:55:38Z,3,kidilets go,neutral
1l-MxhWEABk,@maddyannan5175,"WE LETS WORK ON THE LIGHTING TOO, I THINK ITS TOO MUCH, AND ITS DOESN'T MARCH. THANKS",2022-05-09T13:13:58Z,0,lets work lighting think much doesnt march thanks,negative
1l-MxhWEABk,@MartinKin.,"#3MUSIC ALL THE WAY, the competition is tight",2022-05-09T12:48:45Z,3,music way competition tight,neutral
1l-MxhWEABk,@tpmaraa,Very poor sound,2022-05-09T11:30:31Z,1,poor sound,negative
1l-MxhWEABk,@ailahoban2740,"Blacko’s performance & especially 1GADstonebwoyburniton’s shouldn’t be free,,infact mustn’t & can’t be free vgma must pay for it",2022-05-09T04:33:13Z,0,blackos performance especially gadstonebwoyburnitons shouldnt freeinfact mustnt cant free vgma must pay,positive
1l-MxhWEABk,@nathanielboahen2840,sound is purely trash,2022-05-09T02:40:22Z,1,sound purely trash,neutral
1l-MxhWEABk,@thegamer4885,Most popular song isn't fair,2022-05-09T02:13:33Z,1,popular song isnt fair,positive
1l-MxhWEABk,@foster_morass,Nice performance Camidoh💥💥,2022-05-09T01:28:19Z,4,nice performance camidoh,positive
1l-MxhWEABk,@worlahakwetey2895,No male and female vocalist of the year?,2022-05-09T00:53:17Z,1,male female vocalist year,neutral
1l-MxhWEABk,@Ghanaelection24,"Congratulation Ghana congratulations VGMA and I’m grateful for you putting this together once again .I will say 2022 is a perfect year for Ghana , watching it from the start to the end your sound, your lighting ,camera setting is Amazing but the little challenge is that we are facing base on too much adverts/Commercials on this program  unfortunately , this might pull one out of watching it and then it’s very important for the body to rectify it and as side that Everything is on congratulation.",2022-05-09T00:44:29Z,9,congratulation ghana congratulations vgma im grateful putting together say perfect year ghana watching start end sound lighting camera setting amazing little challenge facing base much advertscommercials program unfortunately might pull one watching important body rectify side everything congratulation,positive
1l-MxhWEABk,@feliciayeboah3567,Eiii Ghana for u. Ghana to the world😂😂😂😂😂😂,2022-05-09T00:28:12Z,1,eiii ghana u ghana world,neutral
1l-MxhWEABk,@gee_black,"The award scheme is not fair.
vgma have a lot of questions to answer.
why didnt you people include video directors?",2022-05-09T00:15:24Z,1,award scheme fair vgma lot questions answer didnt people include video directors,positive
1l-MxhWEABk,@ericmorkli1857,Where's Best video director?,2022-05-08T23:55:39Z,0,wheres best video director,positive
1l-MxhWEABk,@moveinsilence7543,"I feel Ghana music has deteriorated will these new crop of musicians and Jamaican type music. Kuami Eugene , Sarkodie are the few i feel are trying.",2022-05-08T22:29:05Z,1,feel ghana music deteriorated new crop musicians jamaican type music kuami eugene sarkodie feel trying,neutral
1l-MxhWEABk,@ammayc7010,"Artist of the year for Black sherif  ,honestly blacko is doing well 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾. Anyway congratulations Kidi🥳",2022-05-08T22:21:08Z,9,artist year black sherif honestly blacko well anyway congratulations kidi,positive
1l-MxhWEABk,@manuelvloggh,"Upon all the hit songs by obapa christy , still no award",2022-05-08T16:59:43Z,5,upon hit songs obapa christy still award,positive
1l-MxhWEABk,@manuelvloggh,So when will obapa christy get an award,2022-05-08T16:58:29Z,6,obapa christy get award,positive
1l-MxhWEABk,@godgivermensah3457,S,2022-05-08T16:44:04Z,0,,neutral
1l-MxhWEABk,@elizaabandoh431,Well deserved Kofi Kinatta,2022-05-08T16:40:44Z,9,well deserved kofi kinatta,positive
