video_id,author,text,published_at,like_count
1l-MxhWEABk,@RosemaryKoomson-me6ng,Congratulations mama mercy 🙏🙏 you deserve it,2023-05-06T22:11:24Z,1
1l-MxhWEABk,@MichaelSarfo-y9p,Much love,2023-05-06T21:55:00Z,0
1l-MxhWEABk,@preciousmens,Today bi today,2023-05-06T21:42:07Z,0
1l-MxhWEABk,@gabrieldan9604,the interviewer please try speak twi small wai. the interviewee some of them can't express themselves ooo,2023-05-06T20:37:46Z,0
1l-MxhWEABk,@Blessmanbuzz,If Dem carry the artist of the year to Blacko Dem steal am,2023-05-06T20:29:40Z,0
1l-MxhWEABk,@torshieregina4908,Eiii today be today 😂😂,2023-05-06T18:45:27Z,1
1l-MxhWEABk,@joelokine6846,Ah is stonebwoy’s performance not the same as last years ?,2023-05-06T01:18:57Z,0
1l-MxhWEABk,@tankodjamal,"Political award hmmmm.
I'm not surprised of the way Ghanaians are really ignoring this particular show.  They ain't doing things fear",2023-05-05T22:21:13Z,0
1l-MxhWEABk,@nasgh7974,when is the VGMA coming on,2023-04-16T01:29:47Z,0
1l-MxhWEABk,@kpodojulius6251,So an amazing performance❤,2023-04-16T00:37:17Z,4
1l-MxhWEABk,@Linsonstudio,Oh so sad when I can hear from the control room. I think next time the sound should be more better and controlled well from interactions. All the same good work,2023-04-11T16:17:19Z,0
1l-MxhWEABk,@GodfredAsiedu-ug5im,❤,2023-04-01T15:45:51Z,0
1l-MxhWEABk,@sophiaowusu3403,VGMA 2023 live,2023-03-24T19:39:23Z,0
1l-MxhWEABk,@oseifrimpong4066,"This is wack from VGMA's Tinny's mike is even breaking on the line
Tweaaa... Even the microphones of our street hawkers who sell kooko aduro won't even do that",2023-02-27T19:10:45Z,0
1l-MxhWEABk,@lovisamauli7281,Ohemaa mercy to the world ❤️❤️,2022-12-01T01:31:40Z,2
1l-MxhWEABk,@kojoansah5660,I came here after watching the Global citizen festival …. This looks a church service eiii,2022-09-27T21:19:51Z,3
1l-MxhWEABk,@yvonnekamasah2008,fameye is the realest gee in our industry,2022-09-26T00:34:48Z,0
1l-MxhWEABk,@sirenixcruz,Berla Mundi ❤💛,2022-07-05T02:21:04Z,2
1l-MxhWEABk,@salomeyadjei6360,Stop one way mounting of stage,2022-06-29T17:58:29Z,1
1l-MxhWEABk,@agyemankwasi7470,I love it,2022-06-12T05:41:07Z,0
1l-MxhWEABk,@rythadelali6652,"Oooo my ,CAMIDOH is good",2022-05-27T01:20:01Z,1
1l-MxhWEABk,@solomonofosu7638,It was like obrafour was struggling with his breath anyways i stand to be corrected,2022-05-15T23:09:52Z,2
1l-MxhWEABk,@sterizopais2945,VGMA without shatta wale's boring.Let's hope for better next time😊,2022-05-15T11:04:27Z,0
1l-MxhWEABk,@suzanaswift1016,Music industry 🔥 🔥,2022-05-15T02:53:20Z,0
1l-MxhWEABk,@tphotoshop,https://youtu.be/r3J7BdESDAA,2022-05-14T10:31:51Z,0
1l-MxhWEABk,@samqfal2148,"As a drummer  the rendition of ""obia"" wasnt what i expected",2022-05-12T14:52:09Z,6
1l-MxhWEABk,@maameesi8939,Eiiiiiii......sound oo,2022-05-11T00:29:39Z,1
1l-MxhWEABk,@djprince4404,Lovely performance from cina soul and Akwaboah. Well done. VGMA please next time work on your sound.,2022-05-10T09:53:50Z,2
1l-MxhWEABk,@djprince4404,Well deserved kidi👏👏👏👏,2022-05-10T09:09:20Z,4
1l-MxhWEABk,@capello_evra,VGMA without Shatta Wale is boring anyways Congratulations to Blacko 🎉,2022-05-10T01:25:46Z,2
1l-MxhWEABk,@Lilgraft,"😂😂🤣 stonebwoy is crazy i heard him saying he intentionally pull that shit out 
Is the faces of dem folks for me",2022-05-09T21:01:24Z,1
1l-MxhWEABk,@bigvic946,The VGMA Is doing favoritism.... No song was popular than Second Sermon last year,2022-05-09T19:47:59Z,4
1l-MxhWEABk,@zenithfarouk4300,Kidi”let’s go”🔥🔥,2022-05-09T16:55:38Z,3
1l-MxhWEABk,@maddyannan5175,"WE LETS WORK ON THE LIGHTING TOO, I THINK ITS TOO MUCH, AND ITS DOESN'T MARCH. THANKS",2022-05-09T13:13:58Z,0
1l-MxhWEABk,@MartinKin.,"#3MUSIC ALL THE WAY, the competition is tight",2022-05-09T12:48:45Z,3
1l-MxhWEABk,@tpmaraa,Very poor sound,2022-05-09T11:30:31Z,1
1l-MxhWEABk,@ailahoban2740,"Blacko’s performance & especially 1GADstonebwoyburniton’s shouldn’t be free,,infact mustn’t & can’t be free vgma must pay for it",2022-05-09T04:33:13Z,0
1l-MxhWEABk,@nathanielboahen2840,sound is purely trash,2022-05-09T02:40:22Z,1
1l-MxhWEABk,@thegamer4885,Most popular song isn't fair,2022-05-09T02:13:33Z,1
1l-MxhWEABk,@foster_morass,Nice performance Camidoh💥💥,2022-05-09T01:28:19Z,4
1l-MxhWEABk,@worlahakwetey2895,No male and female vocalist of the year?,2022-05-09T00:53:17Z,1
1l-MxhWEABk,@Ghanaelection24,"Congratulation Ghana congratulations VGMA and I’m grateful for you putting this together once again .I will say 2022 is a perfect year for Ghana , watching it from the start to the end your sound, your lighting ,camera setting is Amazing but the little challenge is that we are facing base on too much adverts/Commercials on this program  unfortunately , this might pull one out of watching it and then it’s very important for the body to rectify it and as side that Everything is on congratulation.",2022-05-09T00:44:29Z,9
1l-MxhWEABk,@feliciayeboah3567,Eiii Ghana for u. Ghana to the world😂😂😂😂😂😂,2022-05-09T00:28:12Z,1
1l-MxhWEABk,@gee_black,"The award scheme is not fair.
vgma have a lot of questions to answer.
why didnt you people include video directors?",2022-05-09T00:15:24Z,1
1l-MxhWEABk,@ericmorkli1857,Where's Best video director?,2022-05-08T23:55:39Z,0
1l-MxhWEABk,@moveinsilence7543,"I feel Ghana music has deteriorated will these new crop of musicians and Jamaican type music. Kuami Eugene , Sarkodie are the few i feel are trying.",2022-05-08T22:29:05Z,1
1l-MxhWEABk,@ammayc7010,"Artist of the year for Black sherif  ,honestly blacko is doing well 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾. Anyway congratulations Kidi🥳",2022-05-08T22:21:08Z,9
1l-MxhWEABk,@manuelvloggh,"Upon all the hit songs by obapa christy , still no award",2022-05-08T16:59:43Z,5
1l-MxhWEABk,@manuelvloggh,So when will obapa christy get an award,2022-05-08T16:58:29Z,6
1l-MxhWEABk,@godgivermensah3457,S,2022-05-08T16:44:04Z,0
1l-MxhWEABk,@elizaabandoh431,Well deserved Kofi Kinatta,2022-05-08T16:40:44Z,9
1l-MxhWEABk,@elizaabandoh431,I see u Afronita,2022-05-08T16:07:04Z,0
1l-MxhWEABk,@cecilabbey2955,"I hate to be a downer , but kwami needs a stylist who likes him. Cos the one he has right now doesn’t. For someone of his skin tone, he needs “merry” colors or bright colors to brighten his demeanor. These shades of brown don’t do him justice at all",2022-05-08T15:52:35Z,8
1l-MxhWEABk,@nanaaba7507,Love u kidi,2022-05-08T14:59:47Z,2
1l-MxhWEABk,@graceazopoe4820,What is all this John Dumelo did they call you come present award and you doing politics on this big stage what wrong with this man,2022-05-08T14:42:45Z,2
1l-MxhWEABk,@ebenezerfynn6552,Is like burna boy and Angelina kidjoe,2022-05-08T14:42:24Z,0
1l-MxhWEABk,@kelstalkshow2701,"You guys are fools paa how can kidi song win popular song of the year over second sermon
Ghana paaa apuuuu",2022-05-08T14:39:50Z,4
1l-MxhWEABk,@maamelizzy8708,VGMA without Sarkodie 🤦‍♀️,2022-05-08T14:00:25Z,4
1l-MxhWEABk,@theravens3,The women hosts are too long.  Thought Stonebwoy's performance will be a surprise  but his pictures are already on the screens. Oh Gawd ! He wasn't even ready,2022-05-08T12:26:53Z,0
1l-MxhWEABk,@theravens3,1:45 to 2:00 no dj for background music? It's too diplomatic,2022-05-08T12:13:25Z,1
1l-MxhWEABk,@mosinatuissaka1058,Hit song of the year is second sermon no kidi,2022-05-08T10:55:16Z,9
1l-MxhWEABk,@minnickkwandaofficial,Please VGMA there some genre of music u don't need the artist to perform it with live band sometimes the instrumentation is not going on well what u need to do is to play the instrumentals of the song for the artist to perform tru,2022-05-08T10:38:30Z,9
1l-MxhWEABk,@dominicamoakobaah9516,Bad sound by VGMA,2022-05-08T10:04:52Z,2
1l-MxhWEABk,@gracespalace1266,The song is for sefa,2022-05-08T09:05:30Z,0
1l-MxhWEABk,@emmanuelmensah1718,The artist of the year was supposed to be given to blacko not kidi,2022-05-08T09:01:37Z,9
1l-MxhWEABk,@elizabethmensah3646,The stage light is poor. When someone is on the stage they shuld throw more light I mean a brighter light on dem,2022-05-08T07:06:24Z,1
1l-MxhWEABk,@morenews9542,The band is very bad they can't play shit,2022-05-08T05:46:25Z,0
1l-MxhWEABk,@maameaphuaackun8475,Congrats Kidi!!!!!!!!!!!!!🙌🏾🙌🏾🙌🏾🙌🏾❤️❤️❤️❤️❤️❤️❤️ I’ve been waiting for this!!!! Soo well deserved! Very talented guy!!!,2022-05-08T05:14:09Z,19
1l-MxhWEABk,@azaanigelgaisieisafakeprop7133,"Nigel Gaisie is a fake fake fake prophet. He must be dealt with for abusing, humiliating and defrauding innocent people with his fåke prophecies and miracles. Any serious country would deal with a charlatan like Nigêl Gaisie and his likes.      ..........",2022-05-08T05:13:13Z,0
1l-MxhWEABk,@azaanigelgaisieisafakeprop7133,"Nigel Gaisie is a fake fake fake prophet. He must be dealt with for abusing, humiliating and defrauding innocent people with his fåke prophecies and miracles. Any serious country would deal with a charlatan like Nigêl Gaisie and his likes. .............",2022-05-08T05:12:33Z,0
1l-MxhWEABk,@azaanigelgaisieisafakeprop7133,"Nigel Gaisie is a fake fake fake prophet. He must be dealt with for abusing, humiliating and defrauding innocent people with his fåke prophecies and miracles. Any serious country would deal with a charlatan like Nigêl Gaisie and his likes.,........",2022-05-08T05:12:24Z,0
1l-MxhWEABk,@jamiejay3053,"There was a problem with the sound. There was a lot of background noise at the back, i could hear the conversations and the mics cut off sometimes when they perform. The program was also a bit disorganised. Can do better.
Apart from that, Big congrats to all music award winners 🥳",2022-05-08T04:38:07Z,9
1l-MxhWEABk,@fynndjabaah3679,"Said serwaa has a tattoo at her back, now what Abena talk e go get some aorta of truth for inside",2022-05-08T04:29:28Z,0
1l-MxhWEABk,@mikero10,ECG has take the Light oooh,2022-05-08T04:09:56Z,3
1l-MxhWEABk,@RexBoatengMusic,"If I had one wish today, I’d wish to make the VGMA become perfect, especially with sound technicalities. From the beginning of the main show, you could hear all the interactions from the control room clashing with the main audio, and I’m able to tell how chaotic it is in there.  First of all, how in the world is this a part of the feed for that whole period of time and ABSOLUTELY MO ONE catches it to take that out?🤦‍♂️I am overly passionate about these types of things and verily verily wishing to wake up one day to a western standard VGMA, in Christ’s name I pray🙏🙏",2022-05-08T04:06:28Z,35
1l-MxhWEABk,@aarthurtech33,@kidi congratulations 🎉🍾,2022-05-08T02:39:06Z,4
1l-MxhWEABk,@BILLIONAIREGH,Happy Mothers day,2022-05-08T02:38:59Z,2
1l-MxhWEABk,@BILLIONAIREGH,"Kidi
Congratulations 🎉🎉🎉🎊🎊🎊",2022-05-08T02:38:40Z,7
1l-MxhWEABk,@BILLIONAIREGH,"After 2am
Are you talking about After Party???",2022-05-08T02:37:53Z,2
1l-MxhWEABk,@lamihabibatukhalis9771,Am really really happy for kidi ♥️🥂🍸🥂 wow,2022-05-08T02:20:43Z,12
1l-MxhWEABk,@tayisamuel2711,HAPPY MOTHER'S DAY TO MY WORLD MAMA MRS AGNES TAYI,2022-05-08T02:17:34Z,13
GfMhYFcWEjc,@patrickwenyonu1165,Kuami u got it at long last,2022-08-25T11:05:48Z,1
GfMhYFcWEjc,@danielmozu1313,Sweetie you do all,2021-06-25T22:16:32Z,0
GfMhYFcWEjc,@captainappiagyei575,"Snr man no size 
Up 2 the top💪",2021-05-30T01:19:04Z,1
GfMhYFcWEjc,@jennifersydney6301,"VGMA,  please this year give the female vocal to maame tiwaah🙏🙏",2021-02-13T07:52:15Z,1
GfMhYFcWEjc,@loandenantes9391,Highly thought out! Found myself rewatching the video multiple times!,2020-12-21T08:14:00Z,2
GfMhYFcWEjc,@fridayproduct3345,kama,2020-10-30T10:52:38Z,1
GfMhYFcWEjc,@collinssein6065,More vim,2020-10-08T21:01:40Z,1
GfMhYFcWEjc,@AfuaA839,KWESIIII ARTHUR,2020-09-20T22:23:49Z,1
GfMhYFcWEjc,@AfuaA839,Strongman!!!!,2020-09-20T21:42:46Z,2
GfMhYFcWEjc,@joycelynosei9141,vgma u guys could have done better yall really did some bull giving eugene artist of the year and king promise not getting best vocalist yall are just spoiling your brands ong,2020-09-18T00:29:49Z,3
GfMhYFcWEjc,@rudigarcia6012,"Hello, I actually needed to say that I really liked your content 😃

This is my friends channel, please listen to his music and watch his videos, after that You can decide whether You'll subscribe or not, he really deserve it:  

https://www.youtube.com/channel/UCC3U2oGfbQD6uH3YNiqFVCw",2020-09-10T11:18:21Z,0
GfMhYFcWEjc,@anastasiaobaa8280,3:02:06 gave me goosebumps 🥰😝 Promise and Darko Vibes’ performance was everything 🥰😘,2020-09-06T23:23:27Z,5
GfMhYFcWEjc,@lipsyskitchen1521,Adina😍😍😍😍😍❤️,2020-09-06T15:28:28Z,3
GfMhYFcWEjc,@leticiaobeng7191,Kofi all the way ♥️♥️💋,2020-09-05T13:21:26Z,1
GfMhYFcWEjc,@squareman596,"*I am  a great  spiritualist from Ghana helping people in terms*⤵
(1.)MONEY 
(2)LOTTO 
(3)SICKNESS 
(4)BUSINESS
(5)INFERTILITY
(6)COURT CASE
(7)PROMOTION AT WORK
(8)LUCK OF JOB
(9)GIRLS/BOYS CHARM 
(10)PROTECTION 
(11)FOOTBALL HELP
(12) PENIS ENLARGEMENT 
And many more WhatSAPP  me on —+233548148940—No Human Blood Involved ❌🇬🇭",2020-09-03T23:49:24Z,0
GfMhYFcWEjc,@qwakuklein6019,God bless strongman,2020-09-03T02:19:00Z,3
GfMhYFcWEjc,@qwakuklein6019,Nanasei no size keep doing it,2020-09-03T02:18:24Z,2
GfMhYFcWEjc,@efyabella9591,King promise ❤️💯💯,2020-09-02T11:41:33Z,3
GfMhYFcWEjc,@nancynettey1095,"Why can't we download them offline??
I love all the performances and I will like to watch them everyday...even the day I don't have credit I want to watch 
Pls find a solution for me",2020-09-02T07:31:57Z,2
GfMhYFcWEjc,@nana10-k2d,Akwaboaaaahhhhhh😫😍😍💃💃💃💃😘,2020-09-01T16:50:51Z,5
GfMhYFcWEjc,@asdatv6522,"Best performance of the night NAKOREX... NATBREW, AKOSUA AGYAPONG AND REX OMAR🙏🏾🙏🏾🙏🏾🇬🇭🙏🏾🇬🇭",2020-09-01T14:12:56Z,6
GfMhYFcWEjc,@louisafiadjoe8142,hahahaha they cldn't leave shatta and stonegod songs alone,2020-09-01T11:37:25Z,4
GfMhYFcWEjc,@khayprolific,Call me khaypro,2020-09-01T01:28:02Z,3
GfMhYFcWEjc,@spin4tech215,"Eiii na which kind of dressing bi this😏
 Aaah Ghana girls nowadays mo pr3 dodo",2020-09-01T00:48:20Z,3
GfMhYFcWEjc,@obeworthy,https://youtu.be/a7f_CR_pXY8 ❤️🔥,2020-09-01T00:09:12Z,1
GfMhYFcWEjc,@serwaaampaafo2615,Luv u Celestine,2020-08-31T20:32:39Z,5
GfMhYFcWEjc,@maxkmedia,Strong man you are on heat,2020-08-31T19:38:22Z,3
GfMhYFcWEjc,@klarajendrejkova2504,Nice one,2020-08-31T17:43:24Z,2
GfMhYFcWEjc,@abenabimpomaahmarfo2294,Isn't it too hot for famey3's dressing,2020-08-31T17:41:05Z,3
GfMhYFcWEjc,@abigailacquah6756,Kumerican For Life,2020-08-31T17:39:31Z,4
GfMhYFcWEjc,@peggyboateng,Kidi ❤️,2020-08-31T15:11:35Z,7
GfMhYFcWEjc,@peggyboateng,E.L ❤️,2020-08-31T14:49:15Z,3
GfMhYFcWEjc,@HeadHeartHand,Darkovibes+King Promise had the best collabo! 🔥 🔥 🔥,2020-08-31T12:15:59Z,11
GfMhYFcWEjc,@a.m386,"This is the best VGMA I've ever seen, performance-wise",2020-08-31T09:09:00Z,5
GfMhYFcWEjc,@skygeegh6253,https://audiomack.com/pinto-45/song/covid-19-pinto,2020-08-31T04:19:58Z,2
GfMhYFcWEjc,@Nanajay1,I saw someone dancing like Hon Ken,2020-08-31T03:17:16Z,3
GfMhYFcWEjc,@mich8263,Epixode  is good ❗️❗️,2020-08-31T01:43:29Z,5
GfMhYFcWEjc,@maryagyei3255,Kwesi Arthur... wa y3 ada3 paa,2020-08-31T00:21:13Z,5
GfMhYFcWEjc,@maryagyei3255,Akwaboah ❤️❤️❤️❤️👏👏,2020-08-30T23:54:54Z,7
GfMhYFcWEjc,@maryagyei3255,Did I hear 'shit' in King Promise and Darkovibes performance🤣🤣. Great performance from my GA people 🔥🔥🔥,2020-08-30T23:48:15Z,5
GfMhYFcWEjc,@maryagyei3255,Nice one King... 👑🔥,2020-08-30T23:37:08Z,2
GfMhYFcWEjc,@ernestinakwanoahfrimpong9786,Medikal killed it .... 💃🔥🔥,2020-08-30T23:13:53Z,6
GfMhYFcWEjc,@angelamanu8320,The energy of the backup singers is👌,2020-08-30T22:50:37Z,7
GfMhYFcWEjc,@maryagyei3255,Episode performed well🔥,2020-08-30T22:29:48Z,4
GfMhYFcWEjc,@giannaadjetey115,King 👑 promise 😘😘💯,2020-08-30T21:43:35Z,11
GfMhYFcWEjc,@SuperDiamondGH,Great show start to finish!,2020-08-30T20:43:56Z,6
GfMhYFcWEjc,@mercyanim2934,"Adina is elegant ,her performance with Adina was 🔥",2020-08-30T20:20:05Z,11
GfMhYFcWEjc,@nhyirabalinda6254,So what was wrong with the audience?,2020-08-30T20:14:15Z,8
GfMhYFcWEjc,@jawarahdawuda9304,OMG.. That Epixode performance was on another level.. 🔥 🔥 🔥,2020-08-30T19:55:09Z,13
GfMhYFcWEjc,@sexwaacynthia2917,"I believe MTN should take over this award ,THIS NETWORK IS BOGUS",2020-08-30T18:14:29Z,6
GfMhYFcWEjc,@sebastianmensah7984,This was not that entertaining since there was no fans in there.And Kofi Kinaata should have won Artist if the year.Epixode’s performance was the best.And King Promise should have won something.But his performance today was off(King Promise),2020-08-30T17:17:51Z,4
GfMhYFcWEjc,@nellytebah513,😍😍😍,2020-08-30T15:35:31Z,3
GfMhYFcWEjc,@takeofftriqueque5692,Kinaata u do all❤️❤️❤️,2020-08-30T15:19:19Z,15
GfMhYFcWEjc,@priscillaboadi9936,King promise am inluv with ur live performance ya voice melt my heart,2020-08-30T13:14:12Z,25
GfMhYFcWEjc,@kelvinkudjo7711,"This is the worst vgma awards ever ... Boring, cheating and waste of money... Come again 😅🤣🤣🤣",2020-08-30T13:03:46Z,15
GfMhYFcWEjc,@sheikhhoudini1689,Berla Mundi has really set the pace for competent and impeccable journalism in a more professional way damn,2020-08-30T12:48:54Z,26
GfMhYFcWEjc,@chantellegyamfi5324,Kidi celebrates Kwame Eugene more than Kwame himself,2020-08-30T12:16:42Z,16
GfMhYFcWEjc,@abenalegacy2306,These old people make me soo happy 😂😂😂😂😂😂😂😂they just refuse to grow😂😂😂,2020-08-30T12:05:42Z,14
GfMhYFcWEjc,@cliffordkwakwaamoahsr8479,"Smartest guy, FAMEYE",2020-08-30T11:47:34Z,11
GfMhYFcWEjc,@cliffordkwakwaamoahsr8479,AKWABOAH is so so gentle,2020-08-30T11:35:48Z,18
GfMhYFcWEjc,@nabbykoomson,NAKOREX🔥🔥🔥 ❤️,2020-08-30T11:01:04Z,6
GfMhYFcWEjc,@moseskwofie4865,"vodafone vodafone vodafone,u always make drama,in what way shld kwame Eugene surpass kofi kinaata to win artists of the year..u always give ppl room to say bad things about ur organization ..do better next time",2020-08-30T09:29:47Z,15
GfMhYFcWEjc,@socialmediankwasiasemwura8991,How the fuck did Kuame Eugene get the artist of the year? GHANA award be joke,2020-08-30T09:01:53Z,0
GfMhYFcWEjc,@Elsie331,Stop this Kumarican nonsense. It is not funny!,2020-08-30T08:14:19Z,10
UPu0kZJpMGo,@abimbola63,Who ever is reading this may your heart flow with so much joy❤️,2017-04-13T22:43:43Z,0
UPu0kZJpMGo,@nathanielboahen2840,so cant the VGMA's learn from African Magic Viewers Choice Awards (AMVCA) a little bit?,2017-04-11T00:06:48Z,0
UPu0kZJpMGo,@stacyansah3973,"if the awards are fake , they have taken it . what about u lol",2017-04-10T11:38:42Z,0
UPu0kZJpMGo,@stacyansah3973,"I love bhim stonebwoy is too much ,I wish he is my brother lol",2017-04-10T11:35:19Z,0
UPu0kZJpMGo,@righteouskwaku4804,I have miss shatta wale on vgma,2017-04-09T16:40:22Z,0
UPu0kZJpMGo,@jamesowusuansah4061,at long last people have recognize God. thank God so much. cogratulations Joe and God bless you wining this award!,2017-04-09T15:26:05Z,0
UPu0kZJpMGo,@masaniaopoku2870,stonebwoy sagging tooooooo low,2017-04-09T12:55:36Z,0
UPu0kZJpMGo,@masaniaopoku2870,stonebwoy performance serious,2017-04-09T12:19:00Z,0
UPu0kZJpMGo,@bangawan894,why is it dat u guys like thiefing,2017-04-09T12:18:03Z,0
UPu0kZJpMGo,@whatstrending8656,Pazzy ws hr some,2017-04-09T11:25:13Z,0
UPu0kZJpMGo,@yentulmakomale8653,Great,2017-04-09T08:04:43Z,0
UPu0kZJpMGo,@blessingefya9002,that energy...ohemaa mercy..''lit'',2017-04-09T04:14:26Z,0
UPu0kZJpMGo,@kobbykay8835,Fake awards .....how can christy be more popular than sweetie pie?,2017-04-09T03:54:48Z,2
UPu0kZJpMGo,@idaspice6347,beautiful,2017-04-09T03:44:36Z,0
UPu0kZJpMGo,@derickmensah2824,Malafaka,2017-04-09T03:17:27Z,0
UPu0kZJpMGo,@wizNINOBROWN,hahaha,2017-04-09T02:56:19Z,0
UPu0kZJpMGo,@terrybrownamoako5068,stupid vgma fake awalds,2017-04-09T02:49:35Z,1
92DXLGKmob0,@DoubtersAdvocate,I've been having constant messages from them but hardly bother because I don't even know them as a company. Will someone educate me as to who they are? Are they part of any of the service networks or operate separately?,2024-08-27T08:00:22Z,0
92DXLGKmob0,@ellelee3431,😂😂😂😂😂,2024-08-09T20:35:08Z,0
92DXLGKmob0,@ultimatereveal1687,You guys are a bunch of losers.,2024-08-02T05:35:58Z,0
92DXLGKmob0,@Phenomenalmikey-f6w,Is this real,2024-07-28T12:55:59Z,0
QyFzLu49UjY,@laupernut,Not much point having the best data deals when the network is slow. Why don't we have 4G? Limping along on 3G for 10 years is not progress.,2024-02-16T20:40:30Z,0
QyFzLu49UjY,@jaughnekow,Fix your network please.,2024-02-16T18:37:29Z,1
tl_MK8yBVmc,@Dielle-beauty,You guys have a very bad customer service. I don’t know why whenever I receive airtime from someone you keep deducting it. It’s not as if I have borrowed from you. I keep telling you about this issue and nothing is done about it. Such a terrible network and I regret ever purchasing your sim card.,2025-02-07T22:06:06Z,0
tl_MK8yBVmc,@francisnanaabeka2397,I just bought 125g from Vodafone but I didn't receive any 20% cash back.,2023-07-08T18:25:36Z,1
tl_MK8yBVmc,@adomahprince2853,Helo am seriously having a big problem with ur network. Not only me but all the people in ma area using Vodafone too have the same problem the 4g network is not working again it only appears on the phone that is 4g but no connection so kindly help us we disturbing,2023-07-03T20:24:35Z,1
tl_MK8yBVmc,@wood_creates,Digital Kolege 🤣🤣😂😂🥰🥰🥰🥰🥰🥰,2023-06-30T15:49:01Z,0
SmqdRQq9MJc,@awuradwoa3191,✅✅,2024-09-19T08:53:16Z,0
SmqdRQq9MJc,@securityreasons69,"Some of us have the business ideas, already trying but we need a bit push, ie capital",2024-09-19T00:09:38Z,1
SmqdRQq9MJc,@papaquansah8183,✅,2024-09-18T13:55:12Z,0
SmqdRQq9MJc,@Stanceeee,✅✅,2024-09-18T12:03:57Z,0
SmqdRQq9MJc,@naa_atswei1,🤍🤍🤍🤍,2024-09-18T11:58:40Z,0
SmqdRQq9MJc,@user-ku3tg7yq1f,✅,2024-09-18T11:50:21Z,0
Ef0wj2gFDEg,@2fresh564,Wow,2022-07-22T21:26:55Z,0
Ef0wj2gFDEg,@quamegame9185,I just came back here to watch Sarkodie’s performance again,2022-06-13T11:30:35Z,4
Ef0wj2gFDEg,@KelechiIhejirika,Please what is the name of the song that Naa Amanua is singing,2020-09-30T05:58:54Z,1
Ef0wj2gFDEg,@AishaMohammed-uc9os,"Pls when  is VGMA  2019 ,I mean which  month",2019-05-12T14:08:11Z,2
Ef0wj2gFDEg,@davidelo1018,I love you shatta wale Paah Paah Paah 🎤🎤🎤🎤🎤🎤🎤🎧🎧🎧🎧🎧🎧🎧🎧🎧,2019-05-11T18:57:08Z,2
Ef0wj2gFDEg,@ocdee2,That Red light was very someway,2018-10-12T23:30:13Z,1
Ef0wj2gFDEg,@epselonjawal1842,Bhim to d world,2018-07-11T09:49:14Z,1
Ef0wj2gFDEg,@ama5475,obi nyanme was cheated,2018-04-28T14:22:51Z,0
Ef0wj2gFDEg,@africannative,Nasty C performance is @ 2:12:30...you're welcome,2018-04-26T05:46:08Z,3
Ef0wj2gFDEg,@delsonreviews3077,ooh VGMA paaa.. u go upload a 480p resolution video for here? smh.. at least 720i/p resolutionwill do errh. wat u want we menex wey won download am do plus 480p. horh,2018-04-26T04:37:16Z,1
Ef0wj2gFDEg,@lebonfrancais2910,When that woman said that Ghana  should get a top spot HAHAHAH. Ghanaian music is straight up TRASH.  there’s a reason why you don’t get the top spot.,2018-04-22T11:10:45Z,0
Ef0wj2gFDEg,@akuaowusuantwi1196,💔,2018-04-20T23:57:58Z,0
Ef0wj2gFDEg,@akuaowusuantwi1196,What kind of audience members are those ones who sat through out the show?,2018-04-20T23:24:07Z,2
Ef0wj2gFDEg,@khadijalamptey3648,Not bad,2018-04-19T15:10:11Z,0
Ef0wj2gFDEg,@adwoahsy9296,Woooooooooooooow Praye excellent one there. They should have started the show.,2018-04-19T07:55:34Z,2
Ef0wj2gFDEg,@adwoahsy9296,Its like a funeral.,2018-04-19T07:11:39Z,1
Ef0wj2gFDEg,@adwoahsy9296,I wonder why Ghanaians refuse to be creative.Hosa hosa ooooh every year? Dont you have innovative and creative people on your team? Animguase nkoaa. Please watch South African awards and learn something from it. Its okay not to be knowledgeable but its not acceptable not to want to learn. And then Nasty C not a bad idea though. Next time invite Okomfuo Kwadee instead of someone whose work is not even valued in his country as a whole. Ah even the award receiver doesn't know he has to give a speech after  receiving an award? Poor very poor,2018-04-19T07:09:30Z,1
Ef0wj2gFDEg,@razakamadu5852,Please can someone tell me the song at 1:43:00 ?,2018-04-19T01:11:33Z,0
Ef0wj2gFDEg,@notcertified2x-563,Kuami euegene id the best,2018-04-18T21:20:36Z,1
Ef0wj2gFDEg,@upbeatmanagement5672,"Terrible sound, and why not inear monetoring? I bet the artist cant hear how bad they are. And the violins are more sour than my backyard cat. Ebony deserve better than this!!",2018-04-18T12:37:43Z,1
Ef0wj2gFDEg,@kwesioffei1755,"wack show, wack audience, poor stage etc",2018-04-17T13:29:15Z,1
Ef0wj2gFDEg,@mildredamoh8344,Sarks THANK YOU for saving the whole thing,2018-04-16T12:32:30Z,2
Ef0wj2gFDEg,@jemellaquan1130,"Vgma is becoming trash, like at least fix your mics so we watching won’t be able to hear what y’all saying backstage",2018-04-16T04:54:37Z,1
Ef0wj2gFDEg,@couragekwasi723,nyc one joe,2018-04-16T03:57:38Z,0
Ef0wj2gFDEg,@akrongjosephanyetei9019,Sark is beyond Ghana,2018-04-16T01:12:46Z,6
Ef0wj2gFDEg,@Lillyroot1,I cant even hear any support from the audience. Very boring. South African award shows are much more interesting,2018-04-15T21:25:02Z,3
Ef0wj2gFDEg,@ladytee7928,Ghanaians like the local songs they for open their eyes nasty c is a true rapper wobdering why they were still sitting der,2018-04-15T20:24:32Z,0
